NetSales,OrderQuantity,UnitPrice,ProductCategory,ProductSubcategory,City,State
98.4242,7,44.994,Clothing,Tights,Longmont,Colorado
148.47975,18,41.2445,Clothing,Tights,Phoenix,Arizona
42.1818,3,44.994,Clothing,Tights,Longmont,Colorado
56.2424,4,44.994,Clothing,Tights,Phoenix,Arizona
140.230875,17,41.2445,Clothing,Tights,Longmont,Colorado
70.303,5,44.994,Clothing,Tights,Phoenix,Arizona
-6.9432,4,5.1865,Clothing,Caps,Loveland,Colorado
-3.4716,2,5.1865,Clothing,Caps,Greeley,Colorado
-1.7358,1,5.1865,Clothing,Caps,El Cajon,California
-5.2074,3,5.1865,Clothing,Caps,Newark,California
-6.9432,4,5.1865,Clothing,Caps,Baldwin Park,California
-8.679,5,5.1865,Clothing,Caps,Lake Elsinore,California
-3.4716,2,5.1865,Clothing,Caps,Surprise,Arizona
-5.2074,3,5.1865,Clothing,Caps,Simi Valley,California
-17.358,10,5.1865,Clothing,Caps,Ontario,California
-1.7358,1,5.1865,Clothing,Caps,Culver City,California
14.0625,3,15,Accessories,Locks,Loveland,Colorado
23.4375,5,15,Accessories,Locks,Greeley,Colorado
9.375,2,15,Accessories,Locks,Reno,Nevada
28.125,6,15,Accessories,Locks,Newark,California
32.8125,7,15,Accessories,Locks,Lake Elsinore,California
18.75,4,15,Accessories,Locks,Ontario,California
14.0625,3,15,Accessories,Locks,Culver City,California
48.4364,34,18.995,Clothing,Gloves,Loveland,Colorado
64.1079,9,22.794,Clothing,Gloves,Salt Lake City,Utah
21.3693,3,22.794,Clothing,Gloves,Reno,Nevada
66.862,16,20.8945,Clothing,Gloves,Tooele,Utah
28.4924,4,22.794,Clothing,Gloves,Baldwin Park,California
71.040875,17,20.8945,Clothing,Gloves,Gilroy,California
28.4924,4,22.794,Clothing,Gloves,Surprise,Arizona
64.1079,9,22.794,Clothing,Gloves,Culver City,California
41.3134,29,18.995,Clothing,Gloves,Loveland,Colorado
65.148776,11,22.0342,Clothing,Gloves,Salt Lake City,Utah
14.2462,2,22.794,Clothing,Gloves,Reno,Nevada
35.6155,5,22.794,Clothing,Gloves,Tooele,Utah
28.4924,4,22.794,Clothing,Gloves,Baldwin Park,California
71.231,10,22.794,Clothing,Gloves,Gilroy,California
71.071392,12,22.0342,Clothing,Gloves,Culver City,California
35.6155,5,22.794,Clothing,Gloves,Loveland,Colorado
14.2462,2,22.794,Clothing,Gloves,Salt Lake City,Utah
28.4924,4,22.794,Clothing,Gloves,Tooele,Utah
7.1231,1,22.794,Clothing,Gloves,Baldwin Park,California
14.2462,2,22.794,Clothing,Gloves,Gilroy,California
14.2462,2,22.794,Clothing,Gloves,Culver City,California
14.9088,3,14.1289,Clothing,Gloves,Ontario,California
44.7264,9,14.1289,Clothing,Gloves,Loveland,Colorado
14.9088,3,14.1289,Clothing,Gloves,Greeley,Colorado
4.9696,1,14.1289,Clothing,Gloves,Reno,Nevada
14.9088,3,14.1289,Clothing,Gloves,Newark,California
14.9088,3,14.1289,Clothing,Gloves,Lake Elsinore,California
44.7264,9,14.1289,Clothing,Gloves,Ontario,California
9.9392,2,14.1289,Clothing,Gloves,Culver City,California
14.9088,3,14.1289,Clothing,Gloves,Ontario,California
143.2016,4,137.694,Components,Forks,Reno,Nevada
19.4579,1,74.838,Components,Headsets,Reno,Nevada
-2.8955,1,736.1455,Components,Mountain Frames,Reno,Nevada
-5.791,2,736.1455,Components,Mountain Frames,Loveland,Colorado
-2.8955,1,736.1455,Components,Mountain Frames,Salt Lake City,Utah
-5.791,2,736.1455,Components,Mountain Frames,Reno,Nevada
-5.791,2,736.1455,Components,Mountain Frames,Tooele,Utah
-5.791,2,736.1455,Components,Mountain Frames,Gilroy,California
-2.8955,1,736.1455,Components,Mountain Frames,Culver City,California
-20.4925,7,744.2727,Components,Mountain Frames,Loveland,Colorado
-5.855,2,744.2727,Components,Mountain Frames,Salt Lake City,Utah
-8.7825,3,744.2727,Components,Mountain Frames,Reno,Nevada
-2.9275,1,744.2727,Components,Mountain Frames,Tooele,Utah
-5.855,2,744.2727,Components,Mountain Frames,Culver City,California
-2.9275,1,744.2727,Components,Mountain Frames,Reno,Nevada
-5.855,2,744.2727,Components,Mountain Frames,Tooele,Utah
-11.71,4,744.2727,Components,Mountain Frames,Culver City,California
-5.855,2,744.2727,Components,Mountain Frames,Reno,Nevada
46.8335,1,180.129,Components,Wheels,Loveland,Colorado
187.334,4,180.129,Components,Wheels,Salt Lake City,Utah
46.8335,1,180.129,Components,Wheels,Reno,Nevada
327.8345,7,180.129,Components,Wheels,Tooele,Utah
93.667,2,180.129,Components,Wheels,Gilroy,California
93.667,2,180.129,Components,Wheels,Culver City,California
24.4038,2,65.6018,Components,Handlebars,Loveland,Colorado
36.6057,3,65.6018,Components,Handlebars,Reno,Nevada
12.2019,1,65.6018,Components,Handlebars,Tooele,Utah
204.182,4,196.329,Components,Wheels,Loveland,Colorado
102.091,2,196.329,Components,Wheels,Salt Lake City,Utah
102.091,2,196.329,Components,Wheels,Reno,Nevada
306.273,6,196.329,Components,Wheels,Tooele,Utah
51.0455,1,196.329,Components,Wheels,Baldwin Park,California
51.0455,1,196.329,Components,Wheels,Gilroy,California
102.091,2,196.329,Components,Wheels,Surprise,Arizona
204.182,4,196.329,Components,Wheels,Culver City,California
-87.816,1,780.8182,Components,Road Frames,Camarillo,California
-263.448,3,780.8182,Components,Road Frames,Lake Elsinore,California
-263.448,3,780.8182,Components,Road Frames,Sacramento,California
-87.816,1,780.8182,Components,Road Frames,Ontario,California
-87.816,1,780.8182,Components,Road Frames,Camarillo,California
-263.448,3,780.8182,Components,Road Frames,Ontario,California
-87.816,1,780.8182,Components,Road Frames,Lake Elsinore,California
-87.816,1,780.8182,Components,Road Frames,Sacramento,California
-87.816,1,780.8182,Components,Road Frames,Ontario,California
-175.632,2,780.8182,Components,Road Frames,Camarillo,California
-175.632,2,780.8182,Components,Road Frames,Ontario,California
-87.816,1,780.8182,Components,Road Frames,Lake Elsinore,California
-87.816,1,780.8182,Components,Road Frames,Sacramento,California
-263.448,3,780.8182,Components,Road Frames,Ontario,California
308.9364,6,198.036,Components,Wheels,Greeley,Colorado
102.9788,2,198.036,Components,Wheels,Newark,California
102.9788,2,198.036,Components,Wheels,Lake Elsinore,California
154.4682,3,198.036,Components,Wheels,Simi Valley,California
154.4682,3,198.036,Components,Wheels,Sacramento,California
102.9788,2,198.036,Components,Wheels,Ontario,California
36.6057,3,65.6018,Components,Handlebars,Greeley,Colorado
36.6057,3,65.6018,Components,Handlebars,Newark,California
12.2019,1,65.6018,Components,Handlebars,Lake Elsinore,California
48.8076,4,65.6018,Components,Handlebars,Sacramento,California
167.1042,3,214.236,Components,Wheels,Lake Elsinore,California
222.8056,4,214.236,Components,Wheels,Sacramento,California
55.7014,1,214.236,Components,Wheels,Ontario,California
10.6704,2,20.52,Components,Headsets,Reno,Nevada
56.8572,6,36.447,Components,Wheels,Loveland,Colorado
47.381,5,36.447,Components,Wheels,Reno,Nevada
18.9524,2,36.447,Components,Wheels,Tooele,Utah
18.9524,2,36.447,Components,Wheels,Gilroy,California
28.4286,3,36.447,Components,Wheels,Surprise,Arizona
18.9524,2,36.447,Components,Wheels,Culver City,California
13.5561,3,24.2945,Components,Handlebars,Loveland,Colorado
9.0374,2,24.2945,Components,Handlebars,Salt Lake City,Utah
27.1122,6,24.2945,Components,Handlebars,Reno,Nevada
31.6309,7,24.2945,Components,Handlebars,Tooele,Utah
9.0374,2,24.2945,Components,Handlebars,Gilroy,California
13.5561,3,24.2945,Components,Handlebars,Culver City,California
82.1292,6,52.647,Components,Wheels,Loveland,Colorado
27.3764,2,52.647,Components,Wheels,Salt Lake City,Utah
27.3764,2,52.647,Components,Wheels,Gilroy,California
13.6882,1,52.647,Components,Wheels,Surprise,Arizona
41.0646,3,52.647,Components,Wheels,Culver City,California
-41.3738,2,183.9382,Components,Road Frames,Ontario,California
-62.0607,3,183.9382,Components,Road Frames,Greeley,Colorado
-20.6869,1,183.9382,Components,Road Frames,El Cajon,California
-62.0607,3,183.9382,Components,Road Frames,Newark,California
-41.3738,2,183.9382,Components,Road Frames,Lake Elsinore,California
-41.3738,2,183.9382,Components,Road Frames,Simi Valley,California
-62.0607,3,183.9382,Components,Road Frames,Sacramento,California
-41.3738,2,183.9382,Components,Road Frames,Ontario,California
-103.4345,5,183.9382,Components,Road Frames,Greeley,Colorado
-20.6869,1,183.9382,Components,Road Frames,Newark,California
-62.0607,3,183.9382,Components,Road Frames,Lake Elsinore,California
-20.6869,1,183.9382,Components,Road Frames,Sacramento,California
-41.3738,2,183.9382,Components,Road Frames,Ontario,California
-82.7476,4,183.9382,Components,Road Frames,Camarillo,California
91.0494,6,202.332,Components,Road Frames,Greeley,Colorado
30.3498,2,202.332,Components,Road Frames,El Cajon,California
30.3498,2,202.332,Components,Road Frames,Newark,California
15.1749,1,202.332,Components,Road Frames,Lake Elsinore,California
45.5247,3,202.332,Components,Road Frames,Simi Valley,California
15.1749,1,202.332,Components,Road Frames,Sacramento,California
75.8745,5,202.332,Components,Road Frames,Greeley,Colorado
30.3498,2,202.332,Components,Road Frames,Newark,California
60.6996,4,202.332,Components,Road Frames,Lake Elsinore,California
75.8745,5,202.332,Components,Road Frames,Sacramento,California
30.3498,2,202.332,Components,Road Frames,Ontario,California
75.8745,5,202.332,Components,Road Frames,Ontario,California
45.5247,3,202.332,Components,Road Frames,Greeley,Colorado
15.1749,1,202.332,Components,Road Frames,Newark,California
15.1749,1,202.332,Components,Road Frames,Lake Elsinore,California
30.3498,2,202.332,Components,Road Frames,Simi Valley,California
45.5247,3,202.332,Components,Road Frames,Greeley,Colorado
15.1749,1,202.332,Components,Road Frames,Newark,California
30.3498,2,202.332,Components,Road Frames,Lake Elsinore,California
45.5247,3,202.332,Components,Road Frames,Sacramento,California
45.5247,3,202.332,Components,Road Frames,Ontario,California
9.0374,2,24.2945,Components,Handlebars,Lake Elsinore,California
18.0748,4,24.2945,Components,Handlebars,Sacramento,California
9.0374,2,24.2945,Components,Handlebars,Ontario,California
70.2404,4,67.539,Components,Wheels,Greeley,Colorado
70.2404,4,67.539,Components,Wheels,El Cajon,California
35.1202,2,67.539,Components,Wheels,Newark,California
35.1202,2,67.539,Components,Wheels,Lake Elsinore,California
35.1202,2,67.539,Components,Wheels,Simi Valley,California
52.6803,3,67.539,Components,Wheels,Sacramento,California
52.6803,3,67.539,Components,Wheels,Ontario,California
-19.3038,2,28.8404,Clothing,Jerseys,Loveland,Colorado
-19.3038,2,28.8404,Clothing,Jerseys,Greeley,Colorado
-19.3038,2,28.8404,Clothing,Jerseys,El Cajon,California
-48.2595,5,28.8404,Clothing,Jerseys,Newark,California
-48.2595,5,28.8404,Clothing,Jerseys,Baldwin Park,California
-77.2152,8,28.8404,Clothing,Jerseys,Lake Elsinore,California
-19.3038,2,28.8404,Clothing,Jerseys,Surprise,Arizona
-19.3038,2,28.8404,Clothing,Jerseys,Simi Valley,California
-96.519,10,28.8404,Clothing,Jerseys,Ontario,California
-57.9114,6,28.8404,Clothing,Jerseys,Culver City,California
-57.9114,6,28.8404,Clothing,Jerseys,Loveland,Colorado
-38.6076,4,28.8404,Clothing,Jerseys,Greeley,Colorado
-96.519,10,28.8404,Clothing,Jerseys,Newark,California
-19.3038,2,28.8404,Clothing,Jerseys,Lake Elsinore,California
-67.5633,7,28.8404,Clothing,Jerseys,Ontario,California
-77.2152,8,28.8404,Clothing,Jerseys,Culver City,California
-19.3038,2,28.8404,Clothing,Jerseys,Loveland,Colorado
-38.6076,4,28.8404,Clothing,Jerseys,Newark,California
-28.9557,3,28.8404,Clothing,Jerseys,Lake Elsinore,California
-19.3038,2,28.8404,Clothing,Jerseys,Ontario,California
-48.2595,5,28.8404,Clothing,Jerseys,Culver City,California
16.8731,1,53.994,Clothing,Bib-Shorts,Loveland,Colorado
67.4924,4,53.994,Clothing,Bib-Shorts,Greeley,Colorado
50.6193,3,53.994,Clothing,Bib-Shorts,Newark,California
101.2386,6,53.994,Clothing,Bib-Shorts,Lake Elsinore,California
84.3655,5,53.994,Clothing,Bib-Shorts,Ontario,California
67.4924,4,53.994,Clothing,Bib-Shorts,Culver City,California
16.8731,1,53.994,Clothing,Bib-Shorts,Loveland,Colorado
50.6193,3,53.994,Clothing,Bib-Shorts,Greeley,Colorado
33.7462,2,53.994,Clothing,Bib-Shorts,El Cajon,California
16.8731,1,53.994,Clothing,Bib-Shorts,Newark,California
101.2386,6,53.994,Clothing,Bib-Shorts,Baldwin Park,California
168.731,10,53.994,Clothing,Bib-Shorts,Lake Elsinore,California
50.6193,3,53.994,Clothing,Bib-Shorts,Surprise,Arizona
16.8731,1,53.994,Clothing,Bib-Shorts,Simi Valley,California
84.3655,5,53.994,Clothing,Bib-Shorts,Ontario,California
16.8731,1,53.994,Clothing,Bib-Shorts,Culver City,California
67.4924,4,53.994,Clothing,Bib-Shorts,Loveland,Colorado
84.3655,5,53.994,Clothing,Bib-Shorts,Greeley,Colorado
16.8731,1,53.994,Clothing,Bib-Shorts,Tooele,Utah
67.4924,4,53.994,Clothing,Bib-Shorts,Newark,California
16.8731,1,53.994,Clothing,Bib-Shorts,Lake Elsinore,California
118.1117,7,53.994,Clothing,Bib-Shorts,Ontario,California
67.4924,4,53.994,Clothing,Bib-Shorts,Culver City,California
89.9848,8,35.994,Clothing,Shorts,Ontario,California
33.7443,3,35.994,Clothing,Shorts,Loveland,Colorado
112.481,10,35.994,Clothing,Shorts,Greeley,Colorado
56.2405,5,35.994,Clothing,Shorts,Newark,California
11.2481,1,35.994,Clothing,Shorts,Gilroy,California
67.4886,6,35.994,Clothing,Shorts,Lake Elsinore,California
78.7367,7,35.994,Clothing,Shorts,Ontario,California
33.7443,3,35.994,Clothing,Shorts,Culver City,California
22.4962,2,35.994,Clothing,Shorts,Ontario,California
14.9924,4,11.994,Accessories,Pumps,Loveland,Colorado
7.4962,2,11.994,Accessories,Pumps,Greeley,Colorado
14.9924,4,11.994,Accessories,Pumps,Newark,California
14.9924,4,11.994,Accessories,Pumps,Lake Elsinore,California
29.9848,8,11.994,Accessories,Pumps,Ontario,California
14.9924,4,11.994,Accessories,Pumps,Culver City,California
143.6148,9,61.374,Components,Headsets,Reno,Nevada
93.7468,4,209.256,Components,Mountain Frames,Loveland,Colorado
70.3101,3,209.256,Components,Mountain Frames,Salt Lake City,Utah
70.3101,3,209.256,Components,Mountain Frames,Reno,Nevada
93.7468,4,209.256,Components,Mountain Frames,Tooele,Utah
46.8734,2,209.256,Components,Mountain Frames,Gilroy,California
46.8734,2,209.256,Components,Mountain Frames,Culver City,California
46.8734,2,209.256,Components,Mountain Frames,Reno,Nevada
93.7468,4,209.256,Components,Mountain Frames,Loveland,Colorado
93.7468,4,209.256,Components,Mountain Frames,Reno,Nevada
70.3101,3,209.256,Components,Mountain Frames,Tooele,Utah
93.7468,4,209.256,Components,Mountain Frames,Loveland,Colorado
140.6202,6,209.256,Components,Mountain Frames,Reno,Nevada
46.8734,2,209.256,Components,Mountain Frames,Tooele,Utah
23.4367,1,209.256,Components,Mountain Frames,Stockton,California
140.6202,6,209.256,Components,Mountain Frames,Gilroy,California
23.4367,1,209.256,Components,Mountain Frames,Surprise,Arizona
46.8734,2,209.256,Components,Mountain Frames,Culver City,California
32.6079,1,125.415,Components,Wheels,Loveland,Colorado
65.2158,2,125.415,Components,Wheels,Reno,Nevada
130.4316,4,125.415,Components,Wheels,Tooele,Utah
130.4316,4,125.415,Components,Wheels,Gilroy,California
12.564,2,33.7745,Components,Handlebars,Loveland,Colorado
6.282,1,33.7745,Components,Handlebars,Salt Lake City,Utah
25.128,4,33.7745,Components,Handlebars,Reno,Nevada
25.128,4,33.7745,Components,Handlebars,Tooele,Utah
6.282,1,33.7745,Components,Handlebars,Stockton,California
12.564,2,33.7745,Components,Handlebars,Gilroy,California
6.282,1,33.7745,Components,Handlebars,Surprise,Arizona
6.282,1,33.7745,Components,Handlebars,Culver City,California
220.9194,6,141.615,Components,Wheels,Loveland,Colorado
36.8199,1,141.615,Components,Wheels,Salt Lake City,Utah
147.2796,4,141.615,Components,Wheels,Reno,Nevada
147.2796,4,141.615,Components,Wheels,Tooele,Utah
110.4597,3,141.615,Components,Wheels,Gilroy,California
73.6398,2,141.615,Components,Wheels,Surprise,Arizona
73.6398,2,141.615,Components,Wheels,Culver City,California
-218.9406,6,324.4527,Components,Road Frames,Greeley,Colorado
-109.4703,3,324.4527,Components,Road Frames,Newark,California
-36.4901,1,324.4527,Components,Road Frames,Lake Elsinore,California
-145.9604,4,324.4527,Components,Road Frames,Sacramento,California
-36.4901,1,324.4527,Components,Road Frames,Ontario,California
-109.4703,3,324.4527,Components,Road Frames,Ontario,California
-182.4505,5,324.4527,Components,Road Frames,Greeley,Colorado
-36.4901,1,324.4527,Components,Road Frames,El Cajon,California
-109.4703,3,324.4527,Components,Road Frames,Lake Elsinore,California
-36.4901,1,324.4527,Components,Road Frames,Sacramento,California
-72.9802,2,324.4527,Components,Road Frames,Ontario,California
-145.9604,4,324.4527,Components,Road Frames,Greeley,Colorado
-182.4505,5,324.4527,Components,Road Frames,Newark,California
-109.4703,3,324.4527,Components,Road Frames,Lake Elsinore,California
-72.9802,2,324.4527,Components,Road Frames,Sacramento,California
-36.4901,1,324.4527,Components,Road Frames,Ontario,California
193.7405,5,149.031,Components,Wheels,Greeley,Colorado
38.7481,1,149.031,Components,Wheels,Newark,California
77.4962,2,149.031,Components,Wheels,Elk Grove,California
38.7481,1,149.031,Components,Wheels,Lake Elsinore,California
116.2443,3,149.031,Components,Wheels,Simi Valley,California
38.7481,1,149.031,Components,Wheels,Ontario,California
128.8803,3,165.231,Components,Wheels,Lake Elsinore,California
85.9202,2,165.231,Components,Wheels,Sacramento,California
85.9202,2,165.231,Components,Wheels,Ontario,California
-135.1344,6,1229.4589,Bikes,Mountain Bikes,Loveland,Colorado
-180.1792,8,1229.4589,Bikes,Mountain Bikes,Salt Lake City,Utah
-202.7016,9,1229.4589,Bikes,Mountain Bikes,Tooele,Utah
-90.0896,4,1229.4589,Bikes,Mountain Bikes,Gilroy,California
-157.6568,7,1229.4589,Bikes,Mountain Bikes,Loveland,Colorado
-90.0896,4,1229.4589,Bikes,Mountain Bikes,Reno,Nevada
-157.6568,7,1229.4589,Bikes,Mountain Bikes,Tooele,Utah
-90.0896,4,1229.4589,Bikes,Mountain Bikes,Gilroy,California
-45.0448,2,1229.4589,Bikes,Mountain Bikes,Culver City,California
-90.0896,4,1229.4589,Bikes,Mountain Bikes,Loveland,Colorado
-45.0448,2,1229.4589,Bikes,Mountain Bikes,Loveland,Colorado
-45.0448,2,1229.4589,Bikes,Mountain Bikes,Salt Lake City,Utah
-112.612,5,1229.4589,Bikes,Mountain Bikes,Reno,Nevada
-22.5224,1,1229.4589,Bikes,Mountain Bikes,Tooele,Utah
-135.1344,6,1229.4589,Bikes,Mountain Bikes,Gilroy,California
-90.0896,4,1229.4589,Bikes,Mountain Bikes,Culver City,California
-22.7677,1,1242.8518,Bikes,Mountain Bikes,Salt Lake City,Utah
-68.3031,3,1242.8518,Bikes,Mountain Bikes,Reno,Nevada
-136.6062,6,1242.8518,Bikes,Mountain Bikes,Tooele,Utah
-22.7677,1,1242.8518,Bikes,Mountain Bikes,Stockton,California
-68.3031,3,1242.8518,Bikes,Mountain Bikes,Gilroy,California
-22.7677,1,1242.8518,Bikes,Mountain Bikes,Surprise,Arizona
-45.5354,2,1242.8518,Bikes,Mountain Bikes,Loveland,Colorado
-113.8385,5,1242.8518,Bikes,Mountain Bikes,Salt Lake City,Utah
-45.5354,2,1242.8518,Bikes,Mountain Bikes,Reno,Nevada
-227.677,10,1242.8518,Bikes,Mountain Bikes,Tooele,Utah
-68.3031,3,1242.8518,Bikes,Mountain Bikes,Culver City,California
-136.6062,6,1242.8518,Bikes,Mountain Bikes,Loveland,Colorado
-182.1416,8,1242.8518,Bikes,Mountain Bikes,Salt Lake City,Utah
-45.5354,2,1242.8518,Bikes,Mountain Bikes,Reno,Nevada
-1058.694816,12,1201.4234,Bikes,Mountain Bikes,Tooele,Utah
-45.5354,2,1242.8518,Bikes,Mountain Bikes,Gilroy,California
-22.7677,1,1242.8518,Bikes,Mountain Bikes,Surprise,Arizona
-113.8385,5,1242.8518,Bikes,Mountain Bikes,Culver City,California
396.4688,8,647.994,Bikes,Mountain Bikes,Loveland,Colorado
49.5586,1,647.994,Bikes,Mountain Bikes,Salt Lake City,Utah
346.9102,7,647.994,Bikes,Mountain Bikes,Tooele,Utah
198.2344,4,647.994,Bikes,Mountain Bikes,Gilroy,California
297.3516,6,647.994,Bikes,Mountain Bikes,Culver City,California
198.2344,4,647.994,Bikes,Mountain Bikes,Loveland,Colorado
148.6758,3,647.994,Bikes,Mountain Bikes,Reno,Nevada
297.3516,6,647.994,Bikes,Mountain Bikes,Tooele,Utah
198.2344,4,647.994,Bikes,Mountain Bikes,Culver City,California
49.5586,1,647.994,Bikes,Mountain Bikes,Loveland,Colorado
297.3516,6,647.994,Bikes,Mountain Bikes,Salt Lake City,Utah
49.5586,1,647.994,Bikes,Mountain Bikes,Reno,Nevada
148.6758,3,647.994,Bikes,Mountain Bikes,Tooele,Utah
297.3516,6,647.994,Bikes,Mountain Bikes,Culver City,California
148.6758,3,647.994,Bikes,Mountain Bikes,Loveland,Colorado
148.6758,3,647.994,Bikes,Mountain Bikes,Salt Lake City,Utah
198.2344,4,647.994,Bikes,Mountain Bikes,Reno,Nevada
148.6758,3,647.994,Bikes,Mountain Bikes,Tooele,Utah
99.1172,2,647.994,Bikes,Mountain Bikes,Gilroy,California
148.6758,3,647.994,Bikes,Mountain Bikes,Culver City,California
-1230.052,5,1308.9375,Bikes,Road Bikes,Greeley,Colorado
-492.0208,2,1308.9375,Bikes,Road Bikes,Newark,California
-738.0312,3,1308.9375,Bikes,Road Bikes,Lake Elsinore,California
-246.0104,1,1308.9375,Bikes,Road Bikes,Sacramento,California
-1230.052,5,1308.9375,Bikes,Road Bikes,Ontario,California
-984.0416,4,1308.9375,Bikes,Road Bikes,Greeley,Colorado
